Symbol,Date,Close
AMC,11/15/2018,14.74
AMC,11/16/2018,14.05
AMC,11/19/2018,13.49
AMC,11/20/2018,13.29
AMC,11/21/2018,13.94
AMC,11/23/2018,13.88
AMC,11/26/2018,14.16
AMC,11/27/2018,13.45
AMC,11/28/2018,13.84
AMC,11/29/2018,13.96
AMC,11/30/2018,13.65
AMC,12/3/2018,14.22
AMC,12/4/2018,14.26
AMC,12/6/2018,14.63
AMC,12/7/2018,14.27
AMC,12/10/2018,14.3
AMC,12/11/2018,15.12
AMC,12/12/2018,15.27
AMC,12/13/2018,14.86
AMC,12/14/2018,14.51
AMC,12/17/2018,14.07
AMC,12/18/2018,13.96
AMC,12/19/2018,13.37
AMC,12/20/2018,12.98
AMC,12/21/2018,12.34
AMC,12/24/2018,12.26
AMC,12/26/2018,12.68
AMC,12/27/2018,12.2
AMC,12/28/2018,12.42
AMC,12/31/2018,12.28
AMC,1/2/2019,12.89
AMC,1/3/2019,13.06
AMC,1/4/2019,13.54
AMC,1/7/2019,14.12
AMC,1/8/2019,14.57
AMC,1/9/2019,13.95
AMC,1/10/2019,13.73
AMC,1/11/2019,14.03
AMC,1/14/2019,14.13
AMC,1/15/2019,14.31
AMC,1/16/2019,14.1
AMC,1/17/2019,14.11
AMC,1/18/2019,14.46
AMC,1/22/2019,13.51
AMC,1/23/2019,13.79
AMC,1/24/2019,14.25
AMC,1/25/2019,14.01
AMC,1/28/2019,14.01
AMC,1/29/2019,14.19
AMC,1/30/2019,14.12
AMC,1/31/2019,14.65
AMC,2/1/2019,14.19
AMC,2/4/2019,14.35
AMC,2/5/2019,14.07
AMC,2/6/2019,13.79
AMC,2/7/2019,13.32
AMC,2/8/2019,13.72
AMC,2/11/2019,13.17
AMC,2/12/2019,13.26
AMC,2/13/2019,13.51
AMC,2/14/2019,13.65
AMC,2/15/2019,13.79
AMC,2/19/2019,13.2
AMC,2/20/2019,13.67
AMC,2/21/2019,13.7
AMC,2/22/2019,13.87
AMC,2/25/2019,13.64
AMC,2/26/2019,13.56
AMC,2/27/2019,13.87
AMC,2/28/2019,14.03
AMC,3/1/2019,16
AMC,3/4/2019,15.5
AMC,3/5/2019,15.62
AMC,3/6/2019,15.13
AMC,3/7/2019,14.8
AMC,3/8/2019,14.72
AMC,3/11/2019,14.65
AMC,3/12/2019,14.42
AMC,3/13/2019,14.43
AMC,3/14/2019,14.48
AMC,3/15/2019,14.5
AMC,3/18/2019,15
AMC,3/19/2019,14.75
AMC,3/20/2019,14.96
AMC,3/21/2019,15.42
AMC,3/22/2019,15.06
AMC,3/25/2019,15.3
AMC,3/26/2019,14.94
AMC,3/27/2019,14.84
AMC,3/28/2019,14.77
AMC,3/29/2019,14.85
AMC,4/1/2019,14.99
AMC,4/2/2019,14.78
AMC,4/3/2019,14.61
AMC,4/4/2019,15.01
AMC,4/5/2019,14.98
AMC,4/8/2019,16.31
AMC,4/9/2019,16.15
AMC,4/10/2019,16.15
AMC,4/11/2019,16.12
AMC,4/12/2019,16.43
AMC,4/15/2019,16.5
AMC,4/16/2019,16.59
AMC,4/17/2019,16.59
AMC,4/18/2019,16.05
AMC,4/22/2019,15.26
